bundle_path,sha256,reason
predictions/C3/C3_LO_gene__scFoundation__C3_true_lo_gene_10__chen.npz,d32b6afc985d312b5b7cdbb428f2792d7cc34ca225b300772b4b9c9c39ffe4a0,"superseded by predictions/v2_native/C3_LO_gene__scFoundation__C3_true_lo_gene_10__chen.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__scFoundation__C3_true_lo_gene_10__mccutcheon_CRISPRa.npz,3769142acb3fd3402376aa5d28872e2174a5442ad9dad55ab4536be5303a6810,"superseded by predictions/v2_native/C3_LO_gene__scFoundation__C3_true_lo_gene_10__mccutcheon_CRISPRa.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__scFoundation__C3_true_lo_gene_10__mccutcheon_CRISPRi.npz,885179605b477d86342f213ef7df751cd13814d49f3aebef29d539b285f8a34d,"superseded by predictions/v2_native/C3_LO_gene__scFoundation__C3_true_lo_gene_10__mccutcheon_CRISPRi.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__scFoundation__C3_true_lo_gene_10__schmidt.npz,7fc162c5f6628a4aa27f799209bb6226de2026c752103ce664ca101872e1d56b,"superseded by predictions/v2_native/C3_LO_gene__scFoundation__C3_true_lo_gene_10__schmidt.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__scFoundation__C3_true_lo_gene_10__shifrut.npz,d9a45bfc9aef9570c1498055caf697d192eda089dbe9509bf61ec3e53b498d14,"superseded by predictions/v2_native/C3_LO_gene__scFoundation__C3_true_lo_gene_10__shifrut.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4/C4_Axis2__AttentionPert__C4_modality_lo_ko_25.npz,6dc63a27828af645f359df2944ea5a2e8b35e635ac24c6e63bfcdf1860bde62f,"superseded by predictions/v2_native/C4_Axis2__AttentionPert__C4_modality_lo_ko_25.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4/C4_Axis2__AttentionPert__C4_modality_lo_ko_50.npz,066d88ef9fed3b95a15eb081b0c4adb0d3c3effa0b959486f93cc6db3b360782,"superseded by predictions/v2_native/C4_Axis2__AttentionPert__C4_modality_lo_ko_50.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4_Axis2__CellFlow__C4_modality_lo_ko_25.npz,753f1b1c94520ea8fe49897ba422623800a30a3e5098911c994b2ab9752fdba0,"superseded by predictions/v2_native/C4_Axis2__CellFlow__C4_modality_lo_ko_25.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4_Axis2__CellFlow__C4_modality_lo_ko_50.npz,2d64419433446b513064b1dac90ccf63690384b5d746523667d68a5bb9ab43f7,"superseded by predictions/v2_native/C4_Axis2__CellFlow__C4_modality_lo_ko_50.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4/C4_Axis2__GEARS__C4_modality_lo_ko_25.npz,a4de60d04108b50a5ddacebd843932b075e5336ece57c83dd945ad98a42bcb10,"superseded by predictions/v2_native/C4_Axis2__GEARS__C4_modality_lo_ko_25.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4/C4_Axis2__GEARS__C4_modality_lo_ko_50.npz,2b616dffdd27da9845e6471b4d3c08d3af1de6541fefdc5547e1c062820a3198,"superseded by predictions/v2_native/C4_Axis2__GEARS__C4_modality_lo_ko_50.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4_Axis2__PerturbNet__C4_modality_lo_ko_25.npz,20d4077633d2b51afe779ab4b032961ba7d69d32fa10b692d1634e9b7868a9ab,"superseded by predictions/v2_native/C4_Axis2__PerturbNet__C4_modality_lo_ko_25.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4_Axis2__PerturbNet__C4_modality_lo_ko_50.npz,53f15ceacb5d9f7f95b02b864aa6e788e821117695c3e148c27f0c0ddb09ff04,"superseded by predictions/v2_native/C4_Axis2__PerturbNet__C4_modality_lo_ko_50.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4/C4_Axis2__STATE__C4_modality_lo_ko_25.npz,6842b0dd2ec3d38e9998fa4256f4f5cef67ae2368355a6833a9a2bb2a234b42a,"superseded by predictions/v2_native/C4_Axis2__STATE__C4_modality_lo_ko_25.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4/C4_Axis2__STATE__C4_modality_lo_ko_50.npz,2a8ba7412a157d8e0c171fad691b93762b1f22016571d9dedaf65e64fbba3e53,"superseded by predictions/v2_native/C4_Axis2__STATE__C4_modality_lo_ko_50.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4/C4_Axis2__linear-shift-KOemb__C4_modality_lo_ko_25.npz,b2393ae6a5f712392035da90fe961af978aed710afbe1fafcca868801444cdc6,"superseded by predictions/v2_native/C4_Axis2__linear-shift-KOemb__C4_modality_lo_ko_25.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4/C4_Axis2__linear-shift-KOemb__C4_modality_lo_ko_50.npz,a10ee36a96e7a45d841220dca1b94c43bca0ae93a2b9f66f6f9ce8408f40e0cf,"superseded by predictions/v2_native/C4_Axis2__linear-shift-KOemb__C4_modality_lo_ko_50.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4/C4_Axis2__scFoundation__C4_modality_lo_ko_25.npz,151ae44e9ef80bde3d52f6ee0dd81ec1603703e34fd379f136b782b59ee2fa1e,"superseded by predictions/v2_native/C4_Axis2__scFoundation__C4_modality_lo_ko_25.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4/C4_Axis2__scFoundation__C4_modality_lo_ko_50.npz,48d56bce0b984d50f33c2df5b34d80fdbf4361b4a453fbd93a20d51fa2f7e59d,"superseded by predictions/v2_native/C4_Axis2__scFoundation__C4_modality_lo_ko_50.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4/C4_Axis2__scGPT__C4_modality_lo_ko_25.npz,f93b7351e3018ffd28cf689ac29432302a96f7e5514014eb84c4444c8d07c532,"superseded by predictions/v2_native/C4_Axis2__scGPT__C4_modality_lo_ko_25.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4/C4_Axis2__scGPT__C4_modality_lo_ko_50.npz,583f6ef7697502051aa521e6353483c8998108236286944a38f28fae8a4bc2fc,"superseded by predictions/v2_native/C4_Axis2__scGPT__C4_modality_lo_ko_50.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4/C4_Axis2__scGen__C4_modality_lo_ko_25.npz,23205abc2937611a47030a93e8cada277174d938413be232dc7a075c6d97c2a4,"superseded by predictions/v2_native/C4_Axis2__scGen__C4_modality_lo_ko_25.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C4/C4_Axis2__scGen__C4_modality_lo_ko_50.npz,b6bc54bc46bb31f556d2477879baa0c2d40710b92065ad16d5ea435e7965c9b8,"superseded by predictions/v2_native/C4_Axis2__scGen__C4_modality_lo_ko_50.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5_LOCT__CellOT__C5_loct_B.npz,548d3eb9b67eaab1738fd27cd8cc0442f12b207db85bf991deb8cf9d2638d6c3,"superseded by predictions/v2_native/C5_LOCT__CellOT__C5_loct_B.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5_LOCT__CellOT__C5_loct_Mono.npz,1ce35bf7e9bb1593e6799d9bf62324babc3a886e2e27e803ad597374f3545cb9,"superseded by predictions/v2_native/C5_LOCT__CellOT__C5_loct_Mono.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5_LOCT__CellOT__C5_loct_NK.npz,a9889ab8125689021c703b8e422a1e2a87b41ca1ca3d31f61d7e3f0b017a361d,"superseded by predictions/v2_native/C5_LOCT__CellOT__C5_loct_NK.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5_LOCT__CellOT__C5_loct_T_cells.npz,ab0d33a59742b7e5d893d039eaa93c1a03c7dacd8b20c5397c8b3ac0be4e2313,"superseded by predictions/v2_native/C5_LOCT__CellOT__C5_loct_T_cells.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5_LOCT__PerturbNet__C5_loct_B.npz,37ce4c32985c40646665ecded012cf81807886e6b7ab9a78014a681553175c21,"superseded by predictions/v2_native/C5_LOCT__PerturbNet__C5_loct_B.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5_LOCT__PerturbNet__C5_loct_Mono.npz,59264ad3d0d5a33ff971527f7794adf5c47d3375599cd118b9725167adca97f1,"superseded by predictions/v2_native/C5_LOCT__PerturbNet__C5_loct_Mono.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5_LOCT__PerturbNet__C5_loct_NK.npz,bf52d183a257949fc9d09ccd3d7cdd95f8984e2fa971923f194f9ec537d7d2bd,"superseded by predictions/v2_native/C5_LOCT__PerturbNet__C5_loct_NK.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5_LOCT__PerturbNet__C5_loct_T_cells.npz,c3ee0f57833c7bff2585346c2851b21bb6b7ce3507daf949a849c2e97c92a4ab,"superseded by predictions/v2_native/C5_LOCT__PerturbNet__C5_loct_T_cells.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5_LOCT__scPRAM__C5_loct_B.npz,3fa58f5ed172c50af9a23ba7928dbfd56d9afb7c974ccdb9ed665e73e23620d2,"superseded by predictions/v2_native/C5_LOCT__scPRAM__C5_loct_B.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5_LOCT__scPRAM__C5_loct_Mono.npz,4935cabccfc5523eabd42f4e3bd7d9be8a277ed3fd638cc78ad2a652b05e4762,"superseded by predictions/v2_native/C5_LOCT__scPRAM__C5_loct_Mono.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5_LOCT__scPRAM__C5_loct_NK.npz,be6daf6da160ee3a300e8f6dbc0145c02402f0b335a6ac4ceac918bf899d6f53,"superseded by predictions/v2_native/C5_LOCT__scPRAM__C5_loct_NK.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5_LOCT__scPRAM__C5_loct_T_cells.npz,a6e30af71179fb1a187fe19c6ceca9afcb3a98a574557f7c0e76332372a937ba,"superseded by predictions/v2_native/C5_LOCT__scPRAM__C5_loct_T_cells.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5/C5__chemCPA__C5_global_compound_holdout.npz,45d5af4297800cdab8482cc173c242558c85b3684df25df6f930ca541df95d15,"superseded by predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5_unseen_cpd__PerturbNet__C5_global_compound_holdout.npz,5cf5e4ca413a6821f1b7af8cebd4d67bcdf9953a41014a51a310de15659c8307,"superseded by predictions/v2_native/C5_unseen_cpd__PerturbNet__C5_global_compound_holdout.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5/C5_unseen_cpd__STATE__C5_global_compound_holdout.npz,5bc98b45b7249065c6fbeaf82d87a56572ac82d911defb7f989e9133f13540d3,"superseded by predictions/v2_native/C5_unseen_cpd__STATE__C5_global_compound_holdout.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C5/C5_unseen_cpd__scGen__C5_global_compound_holdout.npz,6c2245ac1434988c4b39c82615e99c2906560f8a76edb5b037661f424f85d729,"superseded by predictions/v2_native/C5_unseen_cpd__scGen__C5_global_compound_holdout.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/v2_native/C1_LOCT__CINEMA-OT__C1_loct_B.npz,0c2cdd2aeef312a32cc921f596be23432ac20e200c29c76d3176382361795edb,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C1_LOCT__CINEMA-OT__C1_loct_CD4T.npz,0078eb4b6c123bd6120791d32c9fc82b6781d7f855c4a2944fc6eb4c0db397d3,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C1_LOCT__CINEMA-OT__C1_loct_CD8T.npz,9c26f548170cf0a49cb18846c19e0172ca51a609f0de63dd587c605918e5de6d,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C1_LOCT__CINEMA-OT__C1_loct_DC.npz,1b4b7dc6c6ac136318f8128a786a9a7f213d06b4ad3ab9c7b7297677274b526b,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C1_LOCT__CINEMA-OT__C1_loct_Mk.npz,3d7e93cc1e5747ac1d49df2d00a8b1c06d6b69e1184859a1bb3fcc69d21569da,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C1_LOCT__CINEMA-OT__C1_loct_Mono_CD14.npz,a164329a0e9f228955305294226c60ade4a054bbbc213b9d5a678c2c37c87972,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C1_LOCT__CINEMA-OT__C1_loct_Mono_FCGR3A.npz,8f8b4208d5b3121d49750cdd56ecc9da4c2bd2cfb9f2b304dd55d15ad2906faa,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C1_LOCT__CINEMA-OT__C1_loct_NK.npz,74266626f4b2f0ce232744efef946a67cd9770edf73ccc88cb708e42b669edf1,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D348.npz,d0c98ac95778578f212de31ea81821eaf0e3269352e0bd42f957bff6d1b87150,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D349.npz,5511279a62375988d59f077c95ffcf1e29fc7e6ea2921fa9bdce6a2c131b307b,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D350.npz,7d6eb6abbaf266ea490eb362470c6320f293779baad99cc20843b273afb0dd83,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D351.npz,8f605a8fc66cb93e4fa7c6b7030337279771c56732f39b909f721e2104a26f1d,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D352.npz,5153a51b64b5f938bb205ef78684ac91430e60f06d13f15e9db9cd68ea8d2afd,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D353.npz,a23a9d00c3bb306977c3901268561965d013aa1223ee2e4c972bafff03328897,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D354.npz,6b97ceabd14b2061052384f1694d7b99c16b582031dc42e094eede4782d4d9f1,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D355.npz,8aef31663ca7cd7b1d99f52124b9be060252e327de823b6cd1ad847fc1104200,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D356.npz,3dd23e9b4beaf00b14e1cff2d2fb14c9c75072ca67474c7a55b50049e556c80b,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D357.npz,7f6f00ad36948d93452b34ea0681038d283601fcd9cbc21177bdfe3003a176f7,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D358.npz,bda9dcae7b5f31455d44d3172bf3a8a4c4b67f345aca38d858e00a3c1f878a42,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D359.npz,ee3a58191d77ad43e53551d31cd534342ec80c51b78893497a089052baff9021,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D363.npz,4ac18a19735fa75965aee7134e5f23170ac348e3e59e34a48c02a90f007a17ba,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D364.npz,b009754ef987659ff080135a397a430ccee402ebe62a55597456bb377c0ccbaa,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D365.npz,717aa1dd299a5b0f306f71e9388e6ddb870a3e7dd3c40614d250f982526c4e67,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
